query	runtime_s	answers	engine	optimization_time_s	bc_cost_p_star	triple_pattern_count	robustness_threshold	cost_threshold	idp_k	idp_top_t	idp_adaptive_k	phi_shj	phi_nlj	delta	requests	execution_time_s	benchmark	subset
Q9	6.668555974959999	5223	CROP	0.125049829483	163.01733333299998	6	0.0	0.0	3	5	False	0.001	0.001	3.0	239	6.543506145476999	nLDE	General
Q9	6.7056760788	5223	CROP	0.0755679607391	163.01733333299998	6	0.0	0.0	3	5	False	0.001	0.001	3.0	239	6.6301081180609	nLDE	General
S11	2.04977416992	19	CROP	0.46578812599200003	3638.50188889	9	0.0	0.0	3	5	False	0.001	0.001	3.0	228	1.583986043928	WatDiv	General
S11	2.38855695724	19	CROP	0.473158121109	3638.50188889	9	0.0	0.0	3	5	False	0.001	0.001	3.0	225	1.9153988361310001	WatDiv	General
S11	2.2313458919499998	19	CROP	0.467206954956	3638.50188889	9	0.0	0.0	3	5	False	0.001	0.001	3.0	220	1.7641389369939997	WatDiv	General
S12	1.7190799713099998	9	CROP	0.468337059021	3634.40107937	9	0.0	0.0	3	5	False	0.001	0.001	3.0	129	1.2507429122889997	WatDiv	General
S12	1.7199149131799998	9	CROP	0.524117946625	3634.40107937	9	0.0	0.0	3	5	False	0.001	0.001	3.0	129	1.1957969665549997	WatDiv	General
S12	1.68022012711	9	CROP	0.485586166382	3634.40107937	9	0.0	0.0	3	5	False	0.001	0.001	3.0	129	1.1946339607279999	WatDiv	General
S13	2.19419407845	9	CROP	0.516784906387	3638.42933333	9	0.0	0.0	3	5	False	0.001	0.001	3.0	189	1.6774091720629998	WatDiv	General
S13	2.18125891685	9	CROP	0.44711995124799997	3638.42933333	9	0.0	0.0	3	5	False	0.001	0.001	3.0	189	1.734138965602	WatDiv	General
S13	2.1677401065799997	9	CROP	0.47955703735399996	3638.42933333	9	0.0	0.0	3	5	False	0.001	0.001	3.0	189	1.6881830692259998	WatDiv	General
S14	1.63697600365	9	CROP	0.5236060619349999	3634.40107937	9	0.0	0.0	3	5	False	0.001	0.001	3.0	129	1.1133699417150003	WatDiv	General
S14	1.5806639194499998	9	CROP	0.46461009979199996	3634.40107937	9	0.0	0.0	3	5	False	0.001	0.001	3.0	129	1.1160538196579999	WatDiv	General
S14	1.7218828201299998	9	CROP	0.472725152969	3634.40107937	9	0.0	0.0	3	5	False	0.001	0.001	3.0	129	1.2491576671609999	WatDiv	General
S15	2.2990341186500003	9	CROP	0.535989999771	3638.42933333	9	0.0	0.0	3	5	False	0.001	0.001	3.0	189	1.7630441188790003	WatDiv	General
S15	2.2644159793900003	9	CROP	0.50292801857	3638.42933333	9	0.0	0.0	3	5	False	0.001	0.001	3.0	195	1.7614879608200003	WatDiv	General
S15	2.2143840789800002	9	CROP	0.469753026962	3638.42933333	9	0.0	0.0	3	5	False	0.001	0.001	3.0	195	1.7446310520180002	WatDiv	General
S21	4.09516096115	11	CROP	0.0437061786652	283.134777778	4	0.0	0.0	3	5	False	0.001	0.001	3.0	350	4.0514547824848	WatDiv	General
S21	4.34536600113	11	CROP	0.04369306564330001	283.134777778	4	0.0	0.0	3	5	False	0.001	0.001	3.0	350	4.3016729354867005	WatDiv	General
S21	4.15550112724	11	CROP	0.050879001617400006	283.134777778	4	0.0	0.0	3	5	False	0.001	0.001	3.0	350	4.1046221256226	WatDiv	General
S22	5.75628614426	14	CROP	0.0388560295105	356.155777778	4	0.0	0.0	3	5	False	0.001	0.001	3.0	546	5.7174301147495	WatDiv	General
S22	5.69111919403	14	CROP	0.042090177536	356.155777778	4	0.0	0.0	3	5	False	0.001	0.001	3.0	546	5.649029016494	WatDiv	General
S22	5.30729699135	14	CROP	0.042474985122699996	356.155777778	4	0.0	0.0	3	5	False	0.001	0.001	3.0	546	5.2648220062273	WatDiv	General
S23	3.6057548522900005	12	CROP	0.0377039909363	254.425666667	4	0.0	0.0	3	5	False	0.001	0.001	3.0	280	3.5680508613537003	WatDiv	General
S23	3.54921793938	12	CROP	0.06871104240419999	254.425666667	4	0.0	0.0	3	5	False	0.001	0.001	3.0	280	3.4805068969758	WatDiv	General
S23	3.36522507668	12	CROP	0.0405769348145	254.425666667	4	0.0	0.0	3	5	False	0.001	0.001	3.0	280	3.3246481418654996	WatDiv	General
S24	3.51160597801	17	CROP	0.0417251586914	259.418555556	4	0.0	0.0	3	5	False	0.001	0.001	3.0	289	3.4698808193186	WatDiv	General
S24	3.66921591759	17	CROP	0.0623140335083	259.418555556	4	0.0	0.0	3	5	False	0.001	0.001	3.0	289	3.6069018840817	WatDiv	General
S24	3.58015418053	17	CROP	0.0449750423431	259.418555556	4	0.0	0.0	3	5	False	0.001	0.001	3.0	289	3.5351791381869	WatDiv	General
S25	4.28536200523	11	CROP	0.0704519748688	283.134777778	4	0.0	0.0	3	5	False	0.001	0.001	3.0	350	4.2149100303611995	WatDiv	General
S25	4.22943091393	11	CROP	0.0464551448822	283.134777778	4	0.0	0.0	3	5	False	0.001	0.001	3.0	350	4.1829757690477996	WatDiv	General
S25	4.40644288063	11	CROP	0.0402188301086	283.134777778	4	0.0	0.0	3	5	False	0.001	0.001	3.0	350	4.3662240505214	WatDiv	General
S31	0.35338187217699996	0	CROP	0.045729875564599995	266.171	4	0.0	0.0	3	5	False	0.001	0.001	3.0	61	0.30765199661239995	WatDiv	General
S31	0.335191011429	0	CROP	0.0418889522552	266.171	4	0.0	0.0	3	5	False	0.001	0.001	3.0	61	0.2933020591738	WatDiv	General
S31	0.38682699203500004	0	CROP	0.0687339305878	266.171	4	0.0	0.0	3	5	False	0.001	0.001	3.0	61	0.31809306144720007	WatDiv	General
S32	0.32886314392099997	0	CROP	0.047008991241499994	265.76099999999997	4	0.0	0.0	3	5	False	0.001	0.001	3.0	60	0.2818541526795	WatDiv	General
S32	0.335145950317	0	CROP	0.0389709472656	265.76099999999997	4	0.0	0.0	3	5	False	0.001	0.001	3.0	60	0.2961750030514	WatDiv	General
S32	0.341310024261	0	CROP	0.0419898033142	265.76099999999997	4	0.0	0.0	3	5	False	0.001	0.001	3.0	60	0.2993202209468	WatDiv	General
S33	1.42340397835	320	CROP	0.0390310287476	265.461	4	0.0	0.0	3	5	False	0.001	0.001	3.0	198	1.3843729496024002	WatDiv	General
S33	1.43464803696	320	CROP	0.0546770095825	265.461	4	0.0	0.0	3	5	False	0.001	0.001	3.0	198	1.3799710273775	WatDiv	General
S33	1.4352169036899998	320	CROP	0.048388004303	265.461	4	0.0	0.0	3	5	False	0.001	0.001	3.0	198	1.3868288993869997	WatDiv	General
S34	0.34476518630999997	0	CROP	0.040370941162099994	266.08099999999996	4	0.0	0.0	3	5	False	0.001	0.001	3.0	61	0.3043942451479	WatDiv	General
S34	0.354174852371	0	CROP	0.0680990219116	266.08099999999996	4	0.0	0.0	3	5	False	0.001	0.001	3.0	61	0.2860758304594	WatDiv	General
S34	0.335880041122	0	CROP	0.0375280380249	266.08099999999996	4	0.0	0.0	3	5	False	0.001	0.001	3.0	61	0.29835200309709997	WatDiv	General
S35	0.35804104805	0	CROP	0.0386860370636	266.08099999999996	4	0.0	0.0	3	5	False	0.001	0.001	3.0	61	0.31935501098639996	WatDiv	General
S35	0.342759132385	0	CROP	0.039871931076000004	266.08099999999996	4	0.0	0.0	3	5	False	0.001	0.001	3.0	61	0.302887201309	WatDiv	General
S35	0.34303689003	0	CROP	0.037324190139800005	266.08099999999996	4	0.0	0.0	3	5	False	0.001	0.001	3.0	61	0.3057126998902	WatDiv	General
S41	0.312242031097	0	CROP	0.0398418903351	123.898111111	4	0.0	0.0	3	5	False	0.001	0.001	3.0	56	0.2724001407619	WatDiv	General
S41	0.313657999039	0	CROP	0.0371820926666	123.898111111	4	0.0	0.0	3	5	False	0.001	0.001	3.0	56	0.2764759063724	WatDiv	General
S41	0.30064201355000003	0	CROP	0.0372798442841	123.898111111	4	0.0	0.0	3	5	False	0.001	0.001	3.0	56	0.26336216926590006	WatDiv	General
S42	0.788724899292	4	CROP	0.0672018527985	192.64866666700001	4	0.0	0.0	3	5	False	0.001	0.001	3.0	127	0.7215230464935	WatDiv	General
S42	0.9137270450589999	4	CROP	0.053128004074099996	192.64866666700001	4	0.0	0.0	3	5	False	0.001	0.001	3.0	127	0.8605990409848999	WatDiv	General
S42	0.859352111816	4	CROP	0.0439219474792	192.64866666700001	4	0.0	0.0	3	5	False	0.001	0.001	3.0	127	0.8154301643368	WatDiv	General
S43	0.41418313980099997	1	CROP	0.039624929428099996	146.800222222	4	0.0	0.0	3	5	False	0.001	0.001	3.0	80	0.3745582103729	WatDiv	General
S43	0.37954211235	1	CROP	0.0416448116302	146.800222222	4	0.0	0.0	3	5	False	0.001	0.001	3.0	80	0.3378973007198	WatDiv	General
S43	0.401005983353	1	CROP	0.049055814743	146.800222222	4	0.0	0.0	3	5	False	0.001	0.001	3.0	80	0.35195016860999995	WatDiv	General
S44	0.792279958725	1	CROP	0.046805143356300004	192.278666667	4	0.0	0.0	3	5	False	0.001	0.001	3.0	125	0.7454748153687	WatDiv	General
S44	0.780281066895	1	CROP	0.0381410121918	192.278666667	4	0.0	0.0	3	5	False	0.001	0.001	3.0	125	0.7421400547032	WatDiv	General
S44	0.7737159729	1	CROP	0.0653879642487	191.71811111099998	4	0.0	0.0	3	5	False	0.001	0.001	3.0	125	0.7083280086513001	WatDiv	General
S45	0.413371801376	0	CROP	0.0637171268463	147.148111111	4	0.0	0.0	3	5	False	0.001	0.001	3.0	79	0.3496546745297	WatDiv	General
S45	0.392113924026	0	CROP	0.038354873657199993	147.148111111	4	0.0	0.0	3	5	False	0.001	0.001	3.0	79	0.3537590503688	WatDiv	General
S45	0.389448881149	0	CROP	0.050080060958900004	147.148111111	4	0.0	0.0	3	5	False	0.001	0.001	3.0	79	0.3393688201901	WatDiv	General
S51	1.82619190216	0	CROP	0.0438740253448	262.38	4	0.0	0.0	3	5	False	0.001	0.001	3.0	263	1.7823178768152	WatDiv	General
S51	1.89292907715	0	CROP	0.049677848815900004	262.38	4	0.0	0.0	3	5	False	0.001	0.001	3.0	263	1.8432512283341	WatDiv	General
S51	1.7763111591299998	0	CROP	0.0446419715881	262.38	4	0.0	0.0	3	5	False	0.001	0.001	3.0	263	1.7316691875419	WatDiv	General
S52	1.8205599784900002	9	CROP	0.0399432182312	262.61	4	0.0	0.0	3	5	False	0.001	0.001	3.0	263	1.7806167602588001	WatDiv	General
S52	1.8075909614599999	9	CROP	0.0354559421539	262.61	4	0.0	0.0	3	5	False	0.001	0.001	3.0	263	1.7721350193060998	WatDiv	General
S52	1.7749021053299998	9	CROP	0.04302787780759999	262.61	4	0.0	0.0	3	5	False	0.001	0.001	3.0	263	1.7318742275223997	WatDiv	General
S53	1.8106000423400004	0	CROP	0.041051864624	262.38	4	0.0	0.0	3	5	False	0.001	0.001	3.0	263	1.7695481777160005	WatDiv	General
S53	1.77406406403	0	CROP	0.0399498939514	262.38	4	0.0	0.0	3	5	False	0.001	0.001	3.0	263	1.7341141700786	WatDiv	General
S53	1.8280758857700001	0	CROP	0.0485239028931	262.38	4	0.0	0.0	3	5	False	0.001	0.001	3.0	263	1.7795519828769002	WatDiv	General
S54	1.8160901069599997	9	CROP	0.0428500175476	262.61	4	0.0	0.0	3	5	False	0.001	0.001	3.0	263	1.7732400894123996	WatDiv	General
S54	1.8114368915599999	9	CROP	0.0621798038483	262.61	4	0.0	0.0	3	5	False	0.001	0.001	3.0	263	1.7492570877117	WatDiv	General
S54	1.7985739707900004	9	CROP	0.0403680801392	262.61	4	0.0	0.0	3	5	False	0.001	0.001	3.0	263	1.7582058906508005	WatDiv	General
S55	1.8533840179400003	9	CROP	0.0648488998413	262.61	4	0.0	0.0	3	5	False	0.001	0.001	3.0	263	1.7885351180987004	WatDiv	General
S55	1.78845000267	9	CROP	0.0359561443329	262.61	4	0.0	0.0	3	5	False	0.001	0.001	3.0	263	1.7524938583371001	WatDiv	General
S55	1.78252100945	9	CROP	0.0356779098511	262.61	4	0.0	0.0	3	5	False	0.001	0.001	3.0	263	1.7468430995989	WatDiv	General
S61	0.094181060791	1	CROP	0.0238070487976	149.512333333	3	0.0	0.0	3	5	False	0.001	0.001	3.0	10	0.0703740119934	WatDiv	General
S61	0.096911907196	1	CROP	0.02876496315	149.512333333	3	0.0	0.0	3	5	False	0.001	0.001	3.0	10	0.068146944046	WatDiv	General
S61	0.0960710048676	1	CROP	0.026113986968999997	149.512333333	3	0.0	0.0	3	5	False	0.001	0.001	3.0	10	0.0699570178986	WatDiv	General
S62	0.0994501113892	1	CROP	0.0341730117798	149.512333333	3	0.0	0.0	3	5	False	0.001	0.001	3.0	10	0.06527709960940001	WatDiv	General
S62	0.09489202499389998	1	CROP	0.0275239944458	149.512333333	3	0.0	0.0	3	5	False	0.001	0.001	3.0	10	0.06736803054809998	WatDiv	General
S62	0.108689069748	1	CROP	0.0318241119385	149.512333333	3	0.0	0.0	3	5	False	0.001	0.001	3.0	10	0.07686495780949999	WatDiv	General
S63	0.09657883644099999	2	CROP	0.03244805336	145.97033333299999	3	0.0	0.0	3	5	False	0.001	0.001	3.0	11	0.06413078308099998	WatDiv	General
S63	0.09620690345760001	2	CROP	0.0244619846344	145.97033333299999	3	0.0	0.0	3	5	False	0.001	0.001	3.0	11	0.07174491882320001	WatDiv	General
S63	0.09828996658330001	2	CROP	0.0330100059509	145.97033333299999	3	0.0	0.0	3	5	False	0.001	0.001	3.0	11	0.06527996063240002	WatDiv	General
S64	0.128821849823	1	CROP	0.0452449321747	149.512333333	3	0.0	0.0	3	5	False	0.001	0.001	3.0	10	0.0835769176483	WatDiv	General
S64	0.0910890102386	1	CROP	0.025668144226099997	149.512333333	3	0.0	0.0	3	5	False	0.001	0.001	3.0	10	0.0654208660125	WatDiv	General
S64	0.0888919830322	1	CROP	0.0228979587555	149.512333333	3	0.0	0.0	3	5	False	0.001	0.001	3.0	10	0.06599402427670001	WatDiv	General
S65	0.111423015594	2	CROP	0.0240578651428	145.97033333299999	3	0.0	0.0	3	5	False	0.001	0.001	3.0	11	0.0873651504512	WatDiv	General
S65	0.103132009506	2	CROP	0.0235629081726	145.97033333299999	3	0.0	0.0	3	5	False	0.001	0.001	3.0	11	0.0795691013334	WatDiv	General
S65	0.11573600769000002	2	CROP	0.0375452041626	145.97033333299999	3	0.0	0.0	3	5	False	0.001	0.001	3.0	11	0.07819080352740002	WatDiv	General
S71	0.17201185226399998	5	CROP	0.0330410003662	149.499	3	0.0	0.0	3	5	False	0.001	0.001	3.0	24	0.13897085189779998	WatDiv	General
S71	0.177556037903	5	CROP	0.0323169231415	149.499	3	0.0	0.0	3	5	False	0.001	0.001	3.0	24	0.1452391147615	WatDiv	General
S71	0.19345998764000003	5	CROP	0.030129194259599996	149.499	3	0.0	0.0	3	5	False	0.001	0.001	3.0	24	0.16333079338040002	WatDiv	General
S72	0.21737599372900002	2	CROP	0.0316729545593	150.503	3	0.0	0.0	3	5	False	0.001	0.001	3.0	28	0.18570303916970002	WatDiv	General
S72	0.227889060974	2	CROP	0.036645889282199993	150.503	3	0.0	0.0	3	5	False	0.001	0.001	3.0	28	0.1912431716918	WatDiv	General
S72	0.197634935379	2	CROP	0.0324699878693	150.503	3	0.0	0.0	3	5	False	0.001	0.001	3.0	28	0.1651649475097	WatDiv	General
S73	0.12469506263699999	1	CROP	0.0274569988251	145.985	3	0.0	0.0	3	5	False	0.001	0.001	3.0	10	0.09723806381189999	WatDiv	General
S73	0.122521877289	1	CROP	0.0235908031464	145.985	3	0.0	0.0	3	5	False	0.001	0.001	3.0	10	0.09893107414260001	WatDiv	General
S73	0.109230995178	1	CROP	0.024876117706299997	145.985	3	0.0	0.0	3	5	False	0.001	0.001	3.0	10	0.08435487747170001	WatDiv	General
S74	0.327137947083	13	CROP	0.0344548225403	156.025	3	0.0	0.0	3	5	False	0.001	0.001	3.0	50	0.29268312454269996	WatDiv	General
S74	0.316945075989	13	CROP	0.0262968540192	156.025	3	0.0	0.0	3	5	False	0.001	0.001	3.0	50	0.2906482219698	WatDiv	General
S74	0.338559865952	13	CROP	0.0327990055084	156.025	3	0.0	0.0	3	5	False	0.001	0.001	3.0	50	0.3057608604436	WatDiv	General
S75	0.319715976715	7	CROP	0.032562971115099995	154.017	3	0.0	0.0	3	5	False	0.001	0.001	3.0	42	0.28715300559990004	WatDiv	General
S75	0.369704008102	7	CROP	0.0445308685303	154.017	3	0.0	0.0	3	5	False	0.001	0.001	3.0	42	0.3251731395717	WatDiv	General
S75	0.34308815002400006	7	CROP	0.043424129486100006	154.017	3	0.0	0.0	3	5	False	0.001	0.001	3.0	42	0.29966402053790003	WatDiv	General
C11	13.5329890251	20	CROP	0.104682922363	1103.941	8	0.0	0.0	3	5	False	0.001	0.001	4.0	2594	13.428306102736999	WatDiv	General
C11	13.4969680309	20	CROP	0.112668991089	1103.941	8	0.0	0.0	3	5	False	0.001	0.001	4.0	2594	13.384299039811	WatDiv	General
C11	13.5364449024	20	CROP	0.12135386467	1103.941	8	0.0	0.0	3	5	False	0.001	0.001	4.0	2594	13.415091037729999	WatDiv	General
C21	132.605121851	2	CROP	0.19539093971299998	1211.13465873	10	0.0	0.0	3	5	False	0.001	0.001	4.0	13320	132.409730911287	WatDiv	General
C21	133.212610006	2	CROP	0.207504987717	1211.13465873	10	0.0	0.0	3	5	False	0.001	0.001	4.0	13320	133.00510501828302	WatDiv	General
C21	132.66836285600002	2	CROP	0.191048145294	1211.13465873	10	0.0	0.0	3	5	False	0.001	0.001	4.0	13320	132.47731471070603	WatDiv	General
C31	64.6945800781	417029	CROP	0.113482952118	10006.461	6	0.0	0.0	3	5	False	0.001	0.001	4.0	5807	64.581097125982	WatDiv	General
C31	65.73474216460001	417029	CROP	0.108144044876	10006.461	6	0.0	0.0	3	5	False	0.001	0.001	4.0	5807	65.62659811972401	WatDiv	General
C31	67.8056161404	417029	CROP	0.15643405914300001	10006.461	6	0.0	0.0	3	5	False	0.001	0.001	4.0	5807	67.64918208125701	WatDiv	General
F11	1.7884280681599998	0	CROP	0.10177016258199999	336.1655	6	0.0	0.0	3	5	False	0.001	0.001	4.0	194	1.6866579055779998	WatDiv	General
F11	1.71420288086	0	CROP	0.0979499816895	336.1655	6	0.0	0.0	3	5	False	0.001	0.001	4.0	194	1.6162528991705	WatDiv	General
F11	1.7486090660099998	0	CROP	0.0853869915009	336.1655	6	0.0	0.0	3	5	False	0.001	0.001	4.0	194	1.6632220745090998	WatDiv	General
F12	1.6662991046899998	9	CROP	0.0870409011841	308.762333333	6	0.0	0.0	3	5	False	0.001	0.001	4.0	249	1.5792582035058997	WatDiv	General
F12	1.71309018135	9	CROP	0.13337206840500002	308.762333333	6	0.0	0.0	3	5	False	0.001	0.001	4.0	249	1.579718112945	WatDiv	General
F12	1.69830393791	9	CROP	0.08682608604430002	308.762333333	6	0.0	0.0	3	5	False	0.001	0.001	4.0	249	1.6114778518657	WatDiv	General
F13	1.6458370685600001	5	CROP	0.08384394645689999	308.19233333299997	6	0.0	0.0	3	5	False	0.001	0.001	4.0	247	1.5619931221031	WatDiv	General
F13	1.66686892509	5	CROP	0.10159587860099999	308.19233333299997	6	0.0	0.0	3	5	False	0.001	0.001	4.0	247	1.565273046489	WatDiv	General
F13	1.6492190361	5	CROP	0.08975005149839999	308.19233333299997	6	0.0	0.0	3	5	False	0.001	0.001	4.0	247	1.5594689846016	WatDiv	General
F14	1.63380002975	4	CROP	0.0835340023041	308.31233333299997	6	0.0	0.0	3	5	False	0.001	0.001	4.0	247	1.5502660274459	WatDiv	General
F14	1.7142460346200001	4	CROP	0.135126829147	308.31233333299997	6	0.0	0.0	3	5	False	0.001	0.001	4.0	247	1.579119205473	WatDiv	General
F14	1.6798081398	4	CROP	0.0989661216736	308.31233333299997	6	0.0	0.0	3	5	False	0.001	0.001	4.0	247	1.5808420181264	WatDiv	General
F15	1.65550994873	9	CROP	0.09222388267519999	308.762333333	6	0.0	0.0	3	5	False	0.001	0.001	4.0	249	1.5632860660548	WatDiv	General
F15	1.66015076637	9	CROP	0.0802900791168	308.762333333	6	0.0	0.0	3	5	False	0.001	0.001	4.0	249	1.5798606872532	WatDiv	General
F15	1.61643505096	9	CROP	0.0869140625	308.762333333	6	0.0	0.0	3	5	False	0.001	0.001	4.0	249	1.52952098846	WatDiv	General
F21	1.13954901695	0	CROP	0.22783517837499997	629.0914285709999	8	0.0	0.0	3	5	False	0.001	0.001	4.0	72	0.911713838575	WatDiv	General
F21	1.1681571006799998	0	CROP	0.220968008041	629.0914285709999	8	0.0	0.0	3	5	False	0.001	0.001	4.0	72	0.9471890926389998	WatDiv	General
F21	1.1368839740799999	0	CROP	0.27160692215	629.0914285709999	8	0.0	0.0	3	5	False	0.001	0.001	4.0	72	0.8652770519299999	WatDiv	General
F22	1.11304092407	0	CROP	0.24805402755699998	632.102261905	8	0.0	0.0	3	5	False	0.001	0.001	4.0	83	0.8649868965130001	WatDiv	General
F22	1.2414801120799999	0	CROP	0.215848922729	632.102261905	8	0.0	0.0	3	5	False	0.001	0.001	4.0	83	1.025631189351	WatDiv	General
F22	1.23789191246	0	CROP	0.218250989914	632.102261905	8	0.0	0.0	3	5	False	0.001	0.001	4.0	83	1.0196409225460001	WatDiv	General
F23	0.944162130356	6	CROP	0.21971893310499999	809.684761905	8	0.0	0.0	3	5	False	0.001	0.001	4.0	235	0.724443197251	WatDiv	General
F23	0.994076013565	6	CROP	0.217769861221	809.684761905	8	0.0	0.0	3	5	False	0.001	0.001	4.0	235	0.776306152344	WatDiv	General
F23	0.9895670413969999	6	CROP	0.229764938354	809.684761905	8	0.0	0.0	3	5	False	0.001	0.001	4.0	235	0.7598021030429999	WatDiv	General
F24	0.713027954102	8	CROP	0.203898906708	708.558928571	8	0.0	0.0	3	5	False	0.001	0.001	4.0	120	0.509129047394	WatDiv	General
F24	0.714318990707	8	CROP	0.215440988541	708.558928571	8	0.0	0.0	3	5	False	0.001	0.001	4.0	120	0.498878002166	WatDiv	General
F24	0.718966007233	8	CROP	0.21533012390099998	708.558928571	8	0.0	0.0	3	5	False	0.001	0.001	4.0	120	0.503635883332	WatDiv	General
F25	0.977863073349	6	CROP	0.21914601325999997	809.684761905	8	0.0	0.0	3	5	False	0.001	0.001	4.0	235	0.7587170600890001	WatDiv	General
F25	0.9943988323209999	6	CROP	0.25762796402	809.684761905	8	0.0	0.0	3	5	False	0.001	0.001	4.0	235	0.7367708683009999	WatDiv	General
F25	0.9537320137019999	6	CROP	0.202448129654	809.684761905	8	0.0	0.0	3	5	False	0.001	0.001	4.0	235	0.7512838840479998	WatDiv	General
F31	1.6194670200299999	26	CROP	0.0842580795288	535.075666667	6	0.0	0.0	3	5	False	0.001	0.001	4.0	184	1.5352089405012	WatDiv	General
F31	1.6863999366799998	26	CROP	0.118183851242	535.075666667	6	0.0	0.0	3	5	False	0.001	0.001	4.0	184	1.5682160854379998	WatDiv	General
F31	1.6216552257499999	26	CROP	0.075501203537	535.075666667	6	0.0	0.0	3	5	False	0.001	0.001	4.0	184	1.546154022213	WatDiv	General
F32	0.400277137756	5	CROP	0.0785179138184	482.5615	6	0.0	0.0	3	5	False	0.001	0.001	4.0	85	0.3217592239376	WatDiv	General
F32	0.417820930481	5	CROP	0.08910894393919999	482.5615	6	0.0	0.0	3	5	False	0.001	0.001	4.0	85	0.3287119865418	WatDiv	General
F32	0.415714025497	5	CROP	0.07474207878110001	482.5615	6	0.0	0.0	3	5	False	0.001	0.001	4.0	85	0.3409719467159	WatDiv	General
F33	1.71487307549	26	CROP	0.07140898704530001	535.075666667	6	0.0	0.0	3	5	False	0.001	0.001	4.0	184	1.6434640884446998	WatDiv	General
F33	1.6130859851800001	26	CROP	0.0682058334351	535.075666667	6	0.0	0.0	3	5	False	0.001	0.001	4.0	184	1.5448801517449002	WatDiv	General
F33	1.6727640628799998	26	CROP	0.0723040103912	535.075666667	6	0.0	0.0	3	5	False	0.001	0.001	4.0	184	1.6004600524887997	WatDiv	General
F34	0.391512155533	5	CROP	0.0745389461517	482.5615	6	0.0	0.0	3	5	False	0.001	0.001	4.0	85	0.3169732093813	WatDiv	General
F34	0.449100971222	5	CROP	0.0993411540985	482.5615	6	0.0	0.0	3	5	False	0.001	0.001	4.0	85	0.3497598171235	WatDiv	General
F34	0.399823904037	5	CROP	0.0733578205109	482.5615	6	0.0	0.0	3	5	False	0.001	0.001	4.0	85	0.3264660835261	WatDiv	General
F35	0.48259806633	5	CROP	0.07146716117860001	486.73683333300005	6	0.0	0.0	3	5	False	0.001	0.001	4.0	100	0.4111309051514	WatDiv	General
F35	0.503010988235	5	CROP	0.0769231319427	486.73683333300005	6	0.0	0.0	3	5	False	0.001	0.001	4.0	100	0.4260878562923	WatDiv	General
F35	0.49285697937	5	CROP	0.0852079391479	486.73683333300005	6	0.0	0.0	3	5	False	0.001	0.001	4.0	100	0.4076490402221	WatDiv	General
F41	1.0822370052299999	20	CROP	0.316642999649	557.8948333330001	9	0.0	0.0	3	5	False	0.001	0.001	4.0	233	0.7655940055809999	WatDiv	General
F41	1.00779700279	20	CROP	0.259648799896	557.8948333330001	9	0.0	0.0	3	5	False	0.001	0.001	4.0	233	0.7481482028940001	WatDiv	General
F41	1.08175206184	20	CROP	0.311187982559	557.8948333330001	9	0.0	0.0	3	5	False	0.001	0.001	4.0	233	0.770564079281	WatDiv	General
F42	1.01248002052	44	CROP	0.34396314621	546.006333333	9	0.0	0.0	3	5	False	0.001	0.001	4.0	221	0.66851687431	WatDiv	General
F42	0.978404045105	44	CROP	0.319847822189	546.006333333	9	0.0	0.0	3	5	False	0.001	0.001	4.0	221	0.658556222916	WatDiv	General
F42	0.914924860001	44	CROP	0.27557396888700003	546.006333333	9	0.0	0.0	3	5	False	0.001	0.001	4.0	221	0.639350891114	WatDiv	General
F43	0.973103046417	4	CROP	0.268267154694	543.588333333	9	0.0	0.0	3	5	False	0.001	0.001	4.0	220	0.704835891723	WatDiv	General
F43	1.01829886436	4	CROP	0.29980802536	543.588333333	9	0.0	0.0	3	5	False	0.001	0.001	4.0	220	0.718490839	WatDiv	General
F43	1.0197660923	4	CROP	0.316890001297	543.588333333	9	0.0	0.0	3	5	False	0.001	0.001	4.0	220	0.7028760910030001	WatDiv	General
F44	0.926440000534	44	CROP	0.26818990707400003	546.006333333	9	0.0	0.0	3	5	False	0.001	0.001	4.0	221	0.65825009346	WatDiv	General
F44	0.904645204544	44	CROP	0.25732493400600004	546.006333333	9	0.0	0.0	3	5	False	0.001	0.001	4.0	221	0.6473202705379999	WatDiv	General
F44	0.919662952423	44	CROP	0.266637086868	546.006333333	9	0.0	0.0	3	5	False	0.001	0.001	4.0	221	0.6530258655550001	WatDiv	General
F45	0.983482122421	4	CROP	0.283710956573	543.588333333	9	0.0	0.0	3	5	False	0.001	0.001	4.0	220	0.6997711658479999	WatDiv	General
F45	1.01821804047	4	CROP	0.330296039581	543.588333333	9	0.0	0.0	3	5	False	0.001	0.001	4.0	220	0.6879220008890001	WatDiv	General
F45	1.01145195961	4	CROP	0.27468204498300003	543.588333333	9	0.0	0.0	3	5	False	0.001	0.001	4.0	220	0.7367699146269999	WatDiv	General
F51	0.8967900276180001	25	CROP	0.0994319915771	2525.9665	6	0.0	0.0	3	5	False	0.001	0.001	4.0	282	0.7973580360409	WatDiv	General
F51	0.9306731224060001	25	CROP	0.133776187897	2525.9665	6	0.0	0.0	3	5	False	0.001	0.001	4.0	282	0.7968969345090001	WatDiv	General
F51	0.9120240211489999	25	CROP	0.0905392169952	2525.9665	6	0.0	0.0	3	5	False	0.001	0.001	4.0	282	0.8214848041538	WatDiv	General
F52	0.914875030518	25	CROP	0.088546037674	2525.9665	6	0.0	0.0	3	5	False	0.001	0.001	4.0	282	0.826328992844	WatDiv	General
