query,runtime_s,requests,answers,switch_percentage_PHJ,switch_percentage_PBJ,timeout_reached,planner,bind_join_only,hash_join_only,poly_hash_join,poly_bind_join,dataset,benchmark
S11,1.3915269374847412,217,19,0.0,0.0,False,ldp,False,,False,True,watdiv,WatDiv
S11,1.309805154800415,217,19,0.0,0.0,False,nlde,False,,False,True,watdiv,WatDiv
S11,1.5133039951324463,217,19,0.0,0.0,False,crop,False,,False,False,watdiv,WatDiv
S11,1.2899768352508545,217,19,0.0,0.0,False,ldp nlj,True,,False,False,watdiv,WatDiv
S11,1.3033299446105957,217,19,0.0,0.0,False,ldp,False,,False,False,watdiv,WatDiv
S11,1.3606388568878174,217,19,0.0,0.0,False,nlde,False,,False,False,watdiv,WatDiv
S12,0.9373319149017334,116,9,0.0,0.0,False,crop,False,,True,True,watdiv,WatDiv
S12,0.942425012588501,116,9,0.0,0.0,False,ldp,False,,True,True,watdiv,WatDiv
S12,0.9204330444335938,116,9,0.0,0.0,False,nlde,False,,True,True,watdiv,WatDiv
S12,0.9821341037750244,116,9,0.0,0.0,False,crop,False,,True,False,watdiv,WatDiv
S12,0.8179731369018555,116,9,0.0,0.0,False,ldp,False,,True,False,watdiv,WatDiv
S12,0.880944013595581,116,9,0.0,0.0,False,nlde,False,,True,False,watdiv,WatDiv
S12,0.8698439598083496,116,9,0.0,0.0,False,crop,False,,False,True,watdiv,WatDiv
S12,0.7944891452789307,116,9,0.0,0.0,False,ldp nlj,True,,False,True,watdiv,WatDiv
S12,0.9177639484405518,116,9,0.0,0.0,False,ldp,False,,False,True,watdiv,WatDiv
S12,0.8854598999023438,116,9,0.0,0.0,False,nlde,False,,False,True,watdiv,WatDiv
S12,0.9917988777160645,116,9,0.0,0.0,False,crop,False,,False,False,watdiv,WatDiv
S12,0.8226158618927002,116,9,0.0,0.0,False,ldp nlj,True,,False,False,watdiv,WatDiv
S12,0.8772048950195312,116,9,0.0,0.0,False,ldp,False,,False,False,watdiv,WatDiv
S12,0.8341400623321533,116,9,0.0,0.0,False,nlde,False,,False,False,watdiv,WatDiv
S13,1.400540828704834,162,9,0.0,0.0,False,crop,False,,True,True,watdiv,WatDiv
S13,1.1878280639648438,162,9,0.0,0.0,False,ldp,False,,True,True,watdiv,WatDiv
S13,1.3083500862121582,162,9,0.0,0.0,False,nlde,False,,True,True,watdiv,WatDiv
S13,1.4240820407867432,162,9,0.0,0.0,False,crop,False,,True,False,watdiv,WatDiv
S13,1.2463929653167725,162,9,0.0,0.0,False,ldp,False,,True,False,watdiv,WatDiv
S13,1.1559069156646729,162,9,0.0,0.0,False,nlde,False,,True,False,watdiv,WatDiv
S13,1.312614917755127,162,9,0.0,0.0,False,crop,False,,False,True,watdiv,WatDiv
S13,1.195462942123413,162,9,0.0,0.0,False,ldp nlj,True,,False,True,watdiv,WatDiv
S13,1.2061889171600342,162,9,0.0,0.0,False,ldp,False,,False,True,watdiv,WatDiv
S13,1.1269581317901611,162,9,0.0,0.0,False,nlde,False,,False,True,watdiv,WatDiv
S13,1.2940659523010254,162,9,0.0,0.0,False,crop,False,,False,False,watdiv,WatDiv
S13,1.2350687980651855,162,9,0.0,0.0,False,ldp nlj,True,,False,False,watdiv,WatDiv
S13,1.2636609077453613,162,9,0.0,0.0,False,ldp,False,,False,False,watdiv,WatDiv
S13,1.2020258903503418,162,9,0.0,0.0,False,nlde,False,,False,False,watdiv,WatDiv
S14,0.9090170860290527,116,9,0.0,0.0,False,crop,False,,True,True,watdiv,WatDiv
S14,0.9364871978759766,116,9,0.0,0.0,False,ldp,False,,True,True,watdiv,WatDiv
S14,0.9359140396118164,116,9,0.0,0.0,False,nlde,False,,True,True,watdiv,WatDiv
S14,0.9486649036407471,116,9,0.0,0.0,False,crop,False,,True,False,watdiv,WatDiv
S14,0.917335033416748,116,9,0.0,0.0,False,ldp,False,,True,False,watdiv,WatDiv
S14,0.9441850185394287,116,9,0.0,0.0,False,nlde,False,,True,False,watdiv,WatDiv
S14,0.9527850151062012,116,9,0.0,0.0,False,crop,False,,False,True,watdiv,WatDiv
S14,0.7211959362030029,116,9,0.0,0.0,False,ldp nlj,True,,False,True,watdiv,WatDiv
S14,0.8579351902008057,116,9,0.0,0.0,False,ldp,False,,False,True,watdiv,WatDiv
S14,0.9138832092285156,116,9,0.0,0.0,False,nlde,False,,False,True,watdiv,WatDiv
S14,0.9733450412750244,116,9,0.0,0.0,False,crop,False,,False,False,watdiv,WatDiv
S14,0.8443610668182373,116,9,0.0,0.0,False,ldp nlj,True,,False,False,watdiv,WatDiv
S14,0.8879120349884033,116,9,0.0,0.0,False,ldp,False,,False,False,watdiv,WatDiv
S14,0.9239280223846436,116,9,0.0,0.0,False,nlde,False,,False,False,watdiv,WatDiv
S15,1.4203989505767822,162,9,0.0,0.0,False,crop,False,,True,True,watdiv,WatDiv
S15,1.1945960521697998,162,9,0.0,0.0,False,ldp,False,,True,True,watdiv,WatDiv
S15,1.155663013458252,162,9,0.0,0.0,False,nlde,False,,True,True,watdiv,WatDiv
S15,1.3447492122650146,162,9,0.0,0.0,False,crop,False,,True,False,watdiv,WatDiv
S15,1.3186571598052979,162,9,0.0,0.0,False,ldp,False,,True,False,watdiv,WatDiv
S15,1.1743438243865967,162,9,0.0,0.0,False,nlde,False,,True,False,watdiv,WatDiv
S15,1.3135199546813965,162,9,0.0,0.0,False,crop,False,,False,True,watdiv,WatDiv
S15,1.3523259162902832,162,9,0.0,0.0,False,ldp nlj,True,,False,True,watdiv,WatDiv
S15,1.2427630424499512,162,9,0.0,0.0,False,ldp,False,,False,True,watdiv,WatDiv
S15,1.3369059562683105,162,9,0.0,0.0,False,nlde,False,,False,True,watdiv,WatDiv
S15,1.4426920413970947,162,9,0.0,0.0,False,crop,False,,False,False,watdiv,WatDiv
S15,1.2576000690460205,162,9,0.0,0.0,False,ldp nlj,True,,False,False,watdiv,WatDiv
S15,1.3153038024902344,162,9,0.0,0.0,False,ldp,False,,False,False,watdiv,WatDiv
S15,1.274144172668457,162,9,0.0,0.0,False,nlde,False,,False,False,watdiv,WatDiv
S21,2.1172738075256348,475,11,0.0,0.0,False,crop,False,,True,True,watdiv,WatDiv
S21,2.4851291179656982,303,11,0.0,0.0,False,ldp,False,,True,True,watdiv,WatDiv
S21,2.9117698669433594,643,11,0.6666666666666666,0.0,False,nlde,False,,True,True,watdiv,WatDiv
S21,2.240041971206665,475,11,0.0,0.0,False,crop,False,,True,False,watdiv,WatDiv
S21,2.2847869396209717,303,11,0.0,0.0,False,ldp,False,,True,False,watdiv,WatDiv
S21,2.920866012573242,643,11,0.6666666666666666,0.0,False,nlde,False,,True,False,watdiv,WatDiv
S21,2.213236093521118,475,11,0.0,0.0,False,crop,False,,False,True,watdiv,WatDiv
S21,4.718333959579468,516,11,0.0,0.3333333333333333,False,ldp nlj,True,,False,True,watdiv,WatDiv
S21,2.2329840660095215,303,11,0.0,0.0,False,ldp,False,,False,True,watdiv,WatDiv
S21,12.29637598991394,1224,11,0.0,0.0,False,nlde,False,,False,True,watdiv,WatDiv
S21,2.413703203201294,475,11,0.0,0.0,False,crop,False,,False,False,watdiv,WatDiv
S21,2.9915947914123535,350,11,0.0,0.0,False,ldp nlj,True,,False,False,watdiv,WatDiv
S21,2.367902994155884,303,11,0.0,0.0,False,ldp,False,,False,False,watdiv,WatDiv
S21,12.066419839859009,1224,11,0.0,0.0,False,nlde,False,,False,False,watdiv,WatDiv
S22,3.939708948135376,546,14,0.0,0.0,False,crop,False,,True,True,watdiv,WatDiv
S22,2.5034890174865723,319,14,0.0,0.0,False,ldp,False,,True,True,watdiv,WatDiv
S22,2.9458138942718506,660,14,0.6666666666666666,0.0,False,nlde,False,,True,True,watdiv,WatDiv
S22,3.921088933944702,546,14,0.0,0.0,False,crop,False,,True,False,watdiv,WatDiv
S22,2.4063241481781006,319,14,0.0,0.0,False,ldp,False,,True,False,watdiv,WatDiv
S22,3.110386848449707,671,14,0.6666666666666666,0.0,False,nlde,False,,True,False,watdiv,WatDiv
S22,3.918710947036743,546,14,0.0,0.0,False,crop,False,,False,True,watdiv,WatDiv
S22,4.206002950668335,532,14,0.0,0.3333333333333333,False,ldp nlj,True,,False,True,watdiv,WatDiv
S22,2.448333978652954,319,14,0.0,0.0,False,ldp,False,,False,True,watdiv,WatDiv
S22,12.141518115997314,1225,14,0.0,0.0,False,nlde,False,,False,True,watdiv,WatDiv
S22,3.8175292015075684,546,14,0.0,0.0,False,crop,False,,False,False,watdiv,WatDiv
S22,4.380360126495361,483,14,0.0,0.0,False,ldp nlj,True,,False,False,watdiv,WatDiv
S22,2.17661190032959,319,14,0.0,0.0,False,ldp,False,,False,False,watdiv,WatDiv
S22,12.148203134536743,1225,14,0.0,0.0,False,nlde,False,,False,False,watdiv,WatDiv
S23,4.407531976699829,504,12,0.0,0.3333333333333333,False,crop,False,,True,True,watdiv,WatDiv
S23,2.369420051574707,279,12,0.0,0.0,False,ldp,False,,True,True,watdiv,WatDiv
S23,2.7928359508514404,609,12,0.6666666666666666,0.0,False,nlde,False,,True,True,watdiv,WatDiv
S23,2.6390140056610107,292,12,0.0,0.0,False,crop,False,,True,False,watdiv,WatDiv
S23,2.3559951782226562,279,12,0.0,0.0,False,ldp,False,,True,False,watdiv,WatDiv
S23,2.7793350219726562,612,12,0.6666666666666666,0.0,False,nlde,False,,True,False,watdiv,WatDiv
S23,4.7396769523620605,504,12,0.0,0.3333333333333333,False,crop,False,,False,True,watdiv,WatDiv
S23,4.266486883163452,492,12,0.0,0.3333333333333333,False,ldp nlj,True,,False,True,watdiv,WatDiv
S23,2.262730121612549,279,12,0.0,0.0,False,ldp,False,,False,True,watdiv,WatDiv
S23,12.120608806610107,1224,12,0.0,0.0,False,nlde,False,,False,True,watdiv,WatDiv
S23,2.434911012649536,292,12,0.0,0.0,False,crop,False,,False,False,watdiv,WatDiv
S23,2.4458889961242676,280,12,0.0,0.0,False,ldp nlj,True,,False,False,watdiv,WatDiv
S23,2.259060859680176,279,12,0.0,0.0,False,ldp,False,,False,False,watdiv,WatDiv
S23,12.094242095947266,1224,12,0.0,0.0,False,nlde,False,,False,False,watdiv,WatDiv
S24,2.2814629077911377,335,17,0.0,0.0,False,crop,False,,True,True,watdiv,WatDiv
S24,2.3110768795013428,280,17,0.0,0.0,False,ldp,False,,True,True,watdiv,WatDiv
S24,2.7778830528259277,614,17,0.6666666666666666,0.0,False,nlde,False,,True,True,watdiv,WatDiv
S24,2.3766841888427734,335,17,0.0,0.0,False,crop,False,,True,False,watdiv,WatDiv
S24,2.2282280921936035,280,17,0.0,0.0,False,ldp,False,,True,False,watdiv,WatDiv
S24,2.7705368995666504,607,17,0.6666666666666666,0.0,False,nlde,False,,True,False,watdiv,WatDiv
S24,2.296577215194702,335,17,0.0,0.0,False,crop,False,,False,True,watdiv,WatDiv
S24,4.617456912994385,493,17,0.0,0.3333333333333333,False,ldp nlj,True,,False,True,watdiv,WatDiv
S24,2.4511349201202393,280,17,0.0,0.0,False,ldp,False,,False,True,watdiv,WatDiv
S24,12.091984033584595,1224,17,0.0,0.0,False,nlde,False,,False,True,watdiv,WatDiv
S24,2.328130006790161,335,17,0.0,0.0,False,crop,False,,False,False,watdiv,WatDiv
S24,2.4872241020202637,289,17,0.0,0.0,False,ldp nlj,True,,False,False,watdiv,WatDiv
S24,2.3088958263397217,280,17,0.0,0.0,False,ldp,False,,False,False,watdiv,WatDiv
S24,12.389341115951538,1224,17,0.0,0.0,False,nlde,False,,False,False,watdiv,WatDiv
S25,2.2382559776306152,475,11,0.0,0.0,False,crop,False,,True,True,watdiv,WatDiv
S25,2.2176828384399414,303,11,0.0,0.0,False,ldp,False,,True,True,watdiv,WatDiv
S25,2.9248881340026855,646,11,0.6666666666666666,0.0,False,nlde,False,,True,True,watdiv,WatDiv
S25,2.1912498474121094,475,11,0.0,0.0,False,crop,False,,True,False,watdiv,WatDiv
S25,2.188278913497925,303,11,0.0,0.0,False,ldp,False,,True,False,watdiv,WatDiv
S25,3.0099282264709473,649,11,0.6666666666666666,0.0,False,nlde,False,,True,False,watdiv,WatDiv
S25,2.2602970600128174,475,11,0.0,0.0,False,crop,False,,False,True,watdiv,WatDiv
S25,4.93572998046875,516,11,0.0,0.3333333333333333,False,ldp nlj,True,,False,True,watdiv,WatDiv
S25,2.2445380687713623,303,11,0.0,0.0,False,ldp,False,,False,True,watdiv,WatDiv
S25,12.042036056518555,1224,11,0.0,0.0,False,nlde,False,,False,True,watdiv,WatDiv
S25,2.215456962585449,475,11,0.0,0.0,False,crop,False,,False,False,watdiv,WatDiv
S25,3.192023992538452,350,11,0.0,0.0,False,ldp nlj,True,,False,False,watdiv,WatDiv
S25,2.210413932800293,303,11,0.0,0.0,False,ldp,False,,False,False,watdiv,WatDiv
S25,12.168776988983154,1224,11,0.0,0.0,False,nlde,False,,False,False,watdiv,WatDiv
S31,0.3049461841583252,50,0,0.5,0.0,False,crop,False,,True,True,watdiv,WatDiv
S31,0.3096191883087158,74,0,0.6666666666666666,0.0,False,ldp,False,,True,True,watdiv,WatDiv
S31,0.29813599586486816,51,0,0.5,0.0,False,nlde,False,,True,True,watdiv,WatDiv
S31,0.31172895431518555,52,0,0.5,0.0,False,crop,False,,True,False,watdiv,WatDiv
S31,0.30492615699768066,66,0,0.6666666666666666,0.0,False,ldp,False,,True,False,watdiv,WatDiv
S31,0.3083670139312744,53,0,0.5,0.0,False,nlde,False,,True,False,watdiv,WatDiv
S31,0.43394899368286133,61,0,0.0,0.0,False,crop,False,,False,True,watdiv,WatDiv
S31,0.5372450351715088,55,0,0.0,0.3333333333333333,False,ldp nlj,True,,False,True,watdiv,WatDiv
S31,8.010610103607178,649,0,0.0,0.0,False,ldp,False,,False,True,watdiv,WatDiv
S31,0.4315330982208252,61,0,0.0,0.0,False,nlde,False,,False,True,watdiv,WatDiv
S31,0.438356876373291,61,0,0.0,0.0,False,crop,False,,False,False,watdiv,WatDiv
S31,16.04416799545288,1350,0,0.0,0.0,False,ldp nlj,True,,False,False,watdiv,WatDiv
S31,8.02719497680664,649,0,0.0,0.0,False,ldp,False,,False,False,watdiv,WatDiv
S31,0.4054849147796631,61,0,0.0,0.0,False,nlde,False,,False,False,watdiv,WatDiv
S32,0.3163459300994873,50,0,0.5,0.0,False,crop,False,,True,True,watdiv,WatDiv
S32,0.2739100456237793,64,0,0.6666666666666666,0.0,False,ldp,False,,True,True,watdiv,WatDiv
S32,0.28278613090515137,48,0,0.5,0.0,False,nlde,False,,True,True,watdiv,WatDiv
S32,0.29141902923583984,50,0,0.5,0.0,False,crop,False,,True,False,watdiv,WatDiv
S32,0.2979750633239746,66,0,0.6666666666666666,0.0,False,ldp,False,,True,False,watdiv,WatDiv
S32,0.2873048782348633,49,0,0.5,0.0,False,nlde,False,,True,False,watdiv,WatDiv
S32,0.42120909690856934,60,0,0.0,0.0,False,crop,False,,False,True,watdiv,WatDiv
S32,0.46495485305786133,53,0,0.0,0.3333333333333333,False,ldp nlj,True,,False,True,watdiv,WatDiv
S32,8.140746116638184,648,0,0.0,0.0,False,ldp,False,,False,True,watdiv,WatDiv
S32,0.40234899520874023,60,0,0.0,0.0,False,nlde,False,,False,True,watdiv,WatDiv
S32,0.4255540370941162,60,0,0.0,0.0,False,crop,False,,False,False,watdiv,WatDiv
S32,16.15806794166565,1350,0,0.0,0.0,False,ldp nlj,True,,False,False,watdiv,WatDiv
S32,7.928030014038086,648,0,0.0,0.0,False,ldp,False,,False,False,watdiv,WatDiv
S32,0.3881218433380127,60,0,0.0,0.0,False,nlde,False,,False,False,watdiv,WatDiv
S33,1.081676959991455,198,320,0.0,0.0,False,crop,False,,True,True,watdiv,WatDiv
S33,2.386152982711792,229,320,0.3333333333333333,0.0,False,ldp,False,,True,True,watdiv,WatDiv
S33,1.0249319076538086,198,320,0.0,0.0,False,nlde,False,,True,True,watdiv,WatDiv
S33,1.1857969760894775,198,320,0.0,0.0,False,crop,False,,True,False,watdiv,WatDiv
S33,2.260301113128662,227,320,0.3333333333333333,0.0,False,ldp,False,,True,False,watdiv,WatDiv
S33,1.0098681449890137,198,320,0.0,0.0,False,nlde,False,,True,False,watdiv,WatDiv
S33,1.1147630214691162,198,320,0.0,0.0,False,crop,False,,False,True,watdiv,WatDiv
S33,1.1662862300872803,234,320,0.0,0.6666666666666666,False,ldp nlj,True,,False,True,watdiv,WatDiv
S33,8.079094171524048,648,320,0.0,0.0,False,ldp,False,,False,True,watdiv,WatDiv
S33,1.0152599811553955,198,320,0.0,0.0,False,nlde,False,,False,True,watdiv,WatDiv
S33,1.0272479057312012,198,320,0.0,0.0,False,crop,False,,False,False,watdiv,WatDiv
S33,10.406365871429443,2820,320,0.0,0.0,False,ldp nlj,True,,False,False,watdiv,WatDiv
S33,7.920711040496826,648,320,0.0,0.0,False,ldp,False,,False,False,watdiv,WatDiv
S33,1.0350730419158936,198,320,0.0,0.0,False,nlde,False,,False,False,watdiv,WatDiv
S34,0.320065975189209,51,0,0.5,0.0,False,crop,False,,True,True,watdiv,WatDiv
S34,0.296097993850708,72,0,0.6666666666666666,0.0,False,ldp,False,,True,True,watdiv,WatDiv
S34,0.25440287590026855,52,0,0.5,0.0,False,nlde,False,,True,True,watdiv,WatDiv
S34,0.2929530143737793,51,0,0.5,0.0,False,crop,False,,True,False,watdiv,WatDiv
S34,0.3093271255493164,71,0,0.6666666666666666,0.0,False,ldp,False,,True,False,watdiv,WatDiv
S34,0.29458117485046387,51,0,0.5,0.0,False,nlde,False,,True,False,watdiv,WatDiv
S34,0.403454065322876,61,0,0.0,0.0,False,crop,False,,False,True,watdiv,WatDiv
S34,0.4430079460144043,55,0,0.0,0.3333333333333333,False,ldp nlj,True,,False,True,watdiv,WatDiv
S34,7.9562859535217285,649,0,0.0,0.0,False,ldp,False,,False,True,watdiv,WatDiv
S34,0.4329841136932373,61,0,0.0,0.0,False,nlde,False,,False,True,watdiv,WatDiv
S34,0.43656301498413086,61,0,0.0,0.0,False,crop,False,,False,False,watdiv,WatDiv
S34,15.641249179840088,1350,0,0.0,0.0,False,ldp nlj,True,,False,False,watdiv,WatDiv
S34,8.180799961090088,649,0,0.0,0.0,False,ldp,False,,False,False,watdiv,WatDiv
S34,0.41429996490478516,61,0,0.0,0.0,False,nlde,False,,False,False,watdiv,WatDiv
S35,0.2997279167175293,51,0,0.5,0.0,False,crop,False,,True,True,watdiv,WatDiv
S35,0.3164069652557373,70,0,0.6666666666666666,0.0,False,ldp,False,,True,True,watdiv,WatDiv
S35,0.30992698669433594,52,0,0.5,0.0,False,nlde,False,,True,True,watdiv,WatDiv
S35,0.3455169200897217,53,0,0.5,0.0,False,crop,False,,True,False,watdiv,WatDiv
S35,0.28318119049072266,67,0,0.6666666666666666,0.0,False,ldp,False,,True,False,watdiv,WatDiv
S35,0.2579231262207031,50,0,0.5,0.0,False,nlde,False,,True,False,watdiv,WatDiv
S35,0.45195603370666504,61,0,0.0,0.0,False,crop,False,,False,True,watdiv,WatDiv
S35,0.48610496520996094,55,0,0.0,0.3333333333333333,False,ldp nlj,True,,False,True,watdiv,WatDiv
S35,8.043806076049805,649,0,0.0,0.0,False,ldp,False,,False,True,watdiv,WatDiv
S35,0.3954660892486572,61,0,0.0,0.0,False,nlde,False,,False,True,watdiv,WatDiv
S35,0.46387410163879395,61,0,0.0,0.0,False,crop,False,,False,False,watdiv,WatDiv
S35,15.14179801940918,1350,0,0.0,0.0,False,ldp nlj,True,,False,False,watdiv,WatDiv
S35,8.183568954467773,649,0,0.0,0.0,False,ldp,False,,False,False,watdiv,WatDiv
S35,0.3979020118713379,61,0,0.0,0.0,False,nlde,False,,False,False,watdiv,WatDiv
S41,0.4916059970855713,56,0,0.0,0.0,False,crop,False,,True,True,watdiv,WatDiv
S41,0.40731191635131836,81,0,0.3333333333333333,0.0,False,ldp,False,,True,True,watdiv,WatDiv
S41,0.3536701202392578,56,0,0.0,0.0,False,nlde,False,,True,True,watdiv,WatDiv
S41,0.4301009178161621,56,0,0.0,0.0,False,crop,False,,True,False,watdiv,WatDiv
S41,0.4003770351409912,81,0,0.3333333333333333,0.0,False,ldp,False,,True,False,watdiv,WatDiv
S41,0.3729250431060791,56,0,0.0,0.0,False,nlde,False,,True,False,watdiv,WatDiv
S41,0.4385049343109131,56,0,0.0,0.0,False,crop,False,,False,True,watdiv,WatDiv
S41,0.4063539505004883,54,0,0.0,0.3333333333333333,False,ldp nlj,True,,False,True,watdiv,WatDiv
S41,15.203145980834961,760,0,0.0,0.0,False,ldp,False,,False,True,watdiv,WatDiv
S41,0.4105949401855469,56,0,0.0,0.0,False,nlde,False,,False,True,watdiv,WatDiv
S41,0.5101308822631836,56,0,0.0,0.0,False,crop,False,,False,False,watdiv,WatDiv
S41,13.701611042022705,1219,0,0.0,0.0,False,ldp nlj,True,,False,False,watdiv,WatDiv
S41,15.183429956436157,760,0,0.0,0.0,False,ldp,False,,False,False,watdiv,WatDiv
S41,0.4144120216369629,56,0,0.0,0.0,False,nlde,False,,False,False,watdiv,WatDiv
S42,1.0454020500183105,127,4,0.0,0.0,False,crop,False,,True,True,watdiv,WatDiv
S42,0.7361469268798828,169,4,0.6666666666666666,0.0,False,ldp,False,,True,True,watdiv,WatDiv
S42,0.48338913917541504,62,4,0.0,0.0,False,nlde,False,,True,True,watdiv,WatDiv
S42,1.0354950428009033,127,4,0.0,0.0,False,crop,False,,True,False,watdiv,WatDiv
S42,0.7251160144805908,167,4,0.6666666666666666,0.0,False,ldp,False,,True,False,watdiv,WatDiv
S42,0.5224480628967285,62,4,0.0,0.0,False,nlde,False,,True,False,watdiv,WatDiv
S42,1.020637035369873,127,4,0.0,0.0,False,crop,False,,False,True,watdiv,WatDiv
S42,0.5991661548614502,86,4,0.0,0.3333333333333333,False,ldp nlj,True,,False,True,watdiv,WatDiv
S42,15.30228304862976,828,4,0.0,0.0,False,ldp,False,,False,True,watdiv,WatDiv
S42,0.5347878932952881,62,4,0.0,0.0,False,nlde,False,,False,True,watdiv,WatDiv
S42,1.0323598384857178,127,4,0.0,0.0,False,crop,False,,False,False,watdiv,WatDiv
S42,7.997530937194824,736,4,0.0,0.0,False,ldp nlj,True,,False,False,watdiv,WatDiv
S42,15.32386302947998,828,4,0.0,0.0,False,ldp,False,,False,False,watdiv,WatDiv
S42,0.5279269218444824,62,4,0.0,0.0,False,nlde,False,,False,False,watdiv,WatDiv
S43,0.545058012008667,80,1,0.0,0.0,False,crop,False,,True,True,watdiv,WatDiv
S43,0.550523042678833,116,1,0.3333333333333333,0.0,False,ldp,False,,True,True,watdiv,WatDiv
S43,0.48172783851623535,80,1,0.0,0.0,False,nlde,False,,True,True,watdiv,WatDiv
S43,0.5365681648254395,80,1,0.0,0.0,False,crop,False,,True,False,watdiv,WatDiv
S43,0.4823031425476074,112,1,0.3333333333333333,0.0,False,ldp,False,,True,False,watdiv,WatDiv
S43,0.4525461196899414,80,1,0.0,0.0,False,nlde,False,,True,False,watdiv,WatDiv
S43,0.4921600818634033,80,1,0.0,0.0,False,crop,False,,False,True,watdiv,WatDiv
S43,1.1196701526641846,118,1,0.0,0.6666666666666666,False,ldp nlj,True,,False,True,watdiv,WatDiv
S43,15.428514003753662,783,1,0.0,0.0,False,ldp,False,,False,True,watdiv,WatDiv
S43,0.5137679576873779,80,1,0.0,0.0,False,nlde,False,,False,True,watdiv,WatDiv
S43,0.5193929672241211,80,1,0.0,0.0,False,crop,False,,False,False,watdiv,WatDiv
S43,8.323166847229004,734,1,0.0,0.0,False,ldp nlj,True,,False,False,watdiv,WatDiv
S43,15.494462966918945,783,1,0.0,0.0,False,ldp,False,,False,False,watdiv,WatDiv
S43,0.5208530426025391,80,1,0.0,0.0,False,nlde,False,,False,False,watdiv,WatDiv
S44,0.9654550552368164,125,1,0.0,0.0,False,crop,False,,True,True,watdiv,WatDiv
S44,0.6802151203155518,165,1,0.6666666666666666,0.0,False,ldp,False,,True,True,watdiv,WatDiv
S44,0.5178570747375488,60,1,0.0,0.0,False,nlde,False,,True,True,watdiv,WatDiv
S44,1.0327301025390625,125,1,0.0,0.0,False,crop,False,,True,False,watdiv,WatDiv
S44,0.7081198692321777,164,1,0.6666666666666666,0.0,False,ldp,False,,True,False,watdiv,WatDiv
S44,0.5899789333343506,60,1,0.0,0.0,False,nlde,False,,True,False,watdiv,WatDiv
S44,0.997744083404541,125,1,0.0,0.0,False,crop,False,,False,True,watdiv,WatDiv
S44,0.7372829914093018,84,1,0.0,0.3333333333333333,False,ldp nlj,True,,False,True,watdiv,WatDiv
S44,15.455128908157349,828,1,0.0,0.0,False,ldp,False,,False,True,watdiv,WatDiv
S44,0.48915696144104004,60,1,0.0,0.0,False,nlde,False,,False,True,watdiv,WatDiv
S44,1.0080299377441406,125,1,0.0,0.0,False,crop,False,,False,False,watdiv,WatDiv
S44,8.366719961166382,734,1,0.0,0.0,False,ldp nlj,True,,False,False,watdiv,WatDiv
S44,15.650781154632568,828,1,0.0,0.0,False,ldp,False,,False,False,watdiv,WatDiv
S44,0.5463550090789795,60,1,0.0,0.0,False,nlde,False,,False,False,watdiv,WatDiv
S45,0.5331661701202393,79,0,0.0,0.0,False,crop,False,,True,True,watdiv,WatDiv
S45,0.5098109245300293,113,0,0.3333333333333333,0.0,False,ldp,False,,True,True,watdiv,WatDiv
S45,0.5171258449554443,79,0,0.0,0.0,False,nlde,False,,True,True,watdiv,WatDiv
S45,0.5338611602783203,79,0,0.0,0.0,False,crop,False,,True,False,watdiv,WatDiv
S45,0.5036652088165283,115,0,0.3333333333333333,0.0,False,ldp,False,,True,False,watdiv,WatDiv
S45,0.4614250659942627,79,0,0.0,0.0,False,nlde,False,,True,False,watdiv,WatDiv
S45,0.583139181137085,79,0,0.0,0.0,False,crop,False,,False,True,watdiv,WatDiv
S45,1.1350159645080566,117,0,0.0,0.6666666666666666,False,ldp nlj,True,,False,True,watdiv,WatDiv
S45,15.337186098098755,783,0,0.0,0.0,False,ldp,False,,False,True,watdiv,WatDiv
S45,0.5366179943084717,79,0,0.0,0.0,False,nlde,False,,False,True,watdiv,WatDiv
S45,0.5118780136108398,79,0,0.0,0.0,False,crop,False,,False,False,watdiv,WatDiv
S45,7.923021078109741,733,0,0.0,0.0,False,ldp nlj,True,,False,False,watdiv,WatDiv
S45,15.45265507698059,783,0,0.0,0.0,False,ldp,False,,False,False,watdiv,WatDiv
S45,0.5103590488433838,79,0,0.0,0.0,False,nlde,False,,False,False,watdiv,WatDiv
S51,0.3351612091064453,51,0,0.5,0.0,False,crop,False,,True,True,watdiv,WatDiv
S51,0.289046049118042,63,0,0.6666666666666666,0.0,False,ldp,False,,True,True,watdiv,WatDiv
S51,0.29657793045043945,36,0,0.0,0.0,False,nlde,False,,True,True,watdiv,WatDiv
S51,0.3253200054168701,53,0,0.5,0.0,False,crop,False,,True,False,watdiv,WatDiv
S51,0.29530906677246094,67,0,0.6666666666666666,0.0,False,ldp,False,,True,False,watdiv,WatDiv
S51,0.3390839099884033,36,0,0.0,0.0,False,nlde,False,,True,False,watdiv,WatDiv
S51,1.0128669738769531,112,0,0.0,0.0,False,crop,False,,False,True,watdiv,WatDiv
S51,0.4527292251586914,54,0,0.0,0.3333333333333333,False,ldp nlj,True,,False,True,watdiv,WatDiv
S51,2.111999034881592,263,0,0.0,0.0,False,ldp,False,,False,True,watdiv,WatDiv
S51,0.2966740131378174,36,0,0.0,0.0,False,nlde,False,,False,True,watdiv,WatDiv
S51,1.017953872680664,112,0,0.0,0.0,False,crop,False,,False,False,watdiv,WatDiv
S51,17.10191011428833,1509,0,0.0,0.0,False,ldp nlj,True,,False,False,watdiv,WatDiv
S51,2.0958340167999268,263,0,0.0,0.0,False,ldp,False,,False,False,watdiv,WatDiv
